0 0.010298 0.008212 0.009646 0.014860 1.000000 0.017716 0.000143
0 0.008299 0.035368 0.015381 0.015816 1.000000 0.022062 0.000243
0 0.022464 0.042581 0.010689 0.018249 1.000000 0.021149 0.000195
0 0.005736 0.051401 0.010254 0.019379 1.000000 0.021925 0.000199
0 0.019683 0.060222 0.016250 0.015642 1.000000 0.022555 0.000254
0 0.016554 0.067565 0.018510 0.015208 1.000000 0.023956 0.000281
0 0.004953 0.084032 0.006431 0.015294 1.000000 0.016591 0.000098
0 0.008169 0.086074 0.014252 0.026678 1.000000 0.030246 0.000380
0 0.019770 0.082859 0.016424 0.017119 1.000000 0.023724 0.000281
0 0.023072 0.003737 0.010689 0.006083 1.000000 0.012298 0.000065
0 0.017076 0.023680 0.016946 0.013817 1.000000 0.021865 0.000234
0 0.020422 0.098979 0.011123 0.008516 1.000000 0.014009 0.000095
0 0.005084 0.115577 0.008429 0.011818 1.000000 0.014517 0.000100
0 0.004301 0.124267 0.005996 0.007300 1.000000 0.009447 0.000044
0 0.015990 0.111015 0.012514 0.010689 1.000000 0.016457 0.000134
0 0.024680 0.104888 0.014252 0.011818 1.000000 0.018514 0.000168
0 0.021986 0.138823 0.017901 0.018857 1.000000 0.026001 0.000338
0 0.017988 0.161938 0.016511 0.029633 1.000000 0.033922 0.000489
0 0.004736 0.172062 0.008777 0.014773 1.000000 0.017184 0.000130
0 0.018770 0.179796 0.012514 0.008516 1.000000 0.015137 0.000107
0 0.012209 0.184749 0.017814 0.006257 1.000000 0.018881 0.000111
0 0.067782 0.004302 0.013556 0.008082 1.000000 0.015783 0.000110
0 0.075733 0.028590 0.031197 0.022768 1.000000 0.038622 0.000710
0 0.104019 0.009168 0.026765 0.016946 1.000000 0.031679 0.000454
0 0.107582 0.023376 0.014252 0.015816 1.000000 0.021290 0.000225
0 0.082816 0.009776 0.014252 0.011384 1.000000 0.018240 0.000162
0 0.138649 0.007082 0.013991 0.010862 1.000000 0.017713 0.000152
0 0.127699 0.022333 0.016250 0.012514 1.000000 0.020510 0.000203
0 0.127482 0.033022 0.010428 0.011123 1.000000 0.015247 0.000116
0 0.138084 0.027591 0.010776 0.009993 1.000000 0.014696 0.000108
0 0.145992 0.017206 0.016685 0.022768 1.000000 0.028227 0.000380
0 0.167934 0.003954 0.011558 0.007386 1.000000 0.013717 0.000085
0 0.163285 0.021204 0.016511 0.013382 1.000000 0.021253 0.000221
0 0.164806 0.011384 0.005822 0.007126 1.000000 0.009202 0.000041
0 0.173974 0.008212 0.007995 0.006865 1.000000 0.010538 0.000055
0 0.192223 0.010949 0.029024 0.021377 1.000000 0.036047 0.000620
0 0.211297 0.002216 0.005822 0.004258 1.000000 0.007213 0.000025
0 0.212384 0.008429 0.008690 0.006952 1.000000 0.011129 0.000060
