0 0.517195 0.672087 0.073006 0.095984 1.000000 0.120594
0 0.680692 0.621156 0.008838 0.022331 1.000000 0.024016
0 0.016907 0.392361 0.029971 0.017630 1.000000 0.034772
0 0.693180 0.417043 0.027666 0.022331 1.000000 0.035554
0 0.259558 0.214495 0.029587 0.042703 1.000000 0.051952
0 0.173487 0.733008 0.010374 0.006268 1.000000 0.012121
0 0.558310 0.261508 0.066858 0.085798 1.000000 0.108772
0 0.444957 0.301274 0.049183 0.035259 1.000000 0.060516
0 0.208646 0.722038 0.018444 0.030558 1.000000 0.035693
0 0.019789 0.334379 0.010374 0.015279 1.000000 0.018468
0 0.508550 0.242115 0.019597 0.023506 1.000000 0.030604
0 0.585015 0.661313 0.065706 0.098726 1.000000 0.118593
0 0.012104 0.360039 0.014986 0.007052 1.000000 0.016562
0 0.134870 0.123409 0.006917 0.005485 1.000000 0.008828
0 0.156004 0.365524 0.019212 0.014887 1.000000 0.024305
0 0.142171 0.423899 0.089914 0.076004 1.000000 0.117733
0 0.385975 0.483056 0.009606 0.010970 1.000000 0.014581
0 0.214794 0.691088 0.009222 0.010186 1.000000 0.013740
0 0.177330 0.451323 0.034198 0.044662 1.000000 0.056251
0 0.091066 0.418218 0.013833 0.016846 1.000000 0.021798
0 0.707013 0.418218 0.006148 0.005093 1.000000 0.007983
0 0.668204 0.177277 0.036119 0.023114 1.000000 0.042882
0 0.257253 0.651910 0.017291 0.019589 1.000000 0.026129
0 0.708166 0.377277 0.027666 0.018022 1.000000 0.033018
0 0.030932 0.310872 0.018828 0.019981 1.000000 0.027454
0 0.175985 0.581000 0.026129 0.042311 1.000000 0.049729
0 0.701057 0.338296 0.018828 0.015279 1.000000 0.024248
0 0.006532 0.319099 0.010759 0.066210 1.000000 0.067078
0 0.122190 0.079922 0.020750 0.026641 1.000000 0.033768
0 0.082613 0.727718 0.008454 0.007444 1.000000 0.011264
0 0.182709 0.134378 0.024207 0.025857 1.000000 0.035420
0 0.416138 0.513419 0.011527 0.009794 1.000000 0.015126
0 0.513161 0.068560 0.071854 0.097160 1.000000 0.120843
0 0.459942 0.712244 0.048415 0.076787 1.000000 0.090776
0 0.229971 0.712244 0.011143 0.021939 1.000000 0.024607
0 0.234582 0.725956 0.011912 0.012537 1.000000 0.017294
0 0.044188 0.059746 0.023823 0.022331 1.000000 0.032653
0 0.183862 0.718120 0.022670 0.026641 1.000000 0.034981
0 0.614794 0.355143 0.036888 0.031734 1.000000 0.048660
0 0.395197 0.097160 0.021134 0.022723 1.000000 0.031032
0 0.617483 0.243879 0.167531 0.188443 1.000000 0.252145
0 0.409414 0.048188 0.063401 0.061900 1.000000 0.088607
0 0.377714 0.641724 0.018444 0.016454 1.000000 0.024717
0 0.154467 0.119295 0.019981 0.023114 1.000000 0.030553
0 0.102210 0.560628 0.021518 0.032909 1.000000 0.039319
0 0.363497 0.186876 0.039193 0.032909 1.000000 0.051177
0 0.743708 0.073458 0.041114 0.032517 1.000000 0.052419
0 0.743516 0.666798 0.039962 0.081489 1.000000 0.090760
0 0.080692 0.674829 0.016907 0.012929 1.000000 0.021284
0 0.154467 0.146523 0.017675 0.014104 1.000000 0.022613
0 0.163881 0.049755 0.056484 0.040744 1.000000 0.069646
0 0.713161 0.281685 0.037656 0.074437 1.000000 0.083420
0 0.091066 0.518120 0.028434 0.026249 1.000000 0.038698
0 0.339866 0.682076 0.108742 0.115965 1.000000 0.158974
0 0.618828 0.315377 0.028818 0.021156 1.000000 0.035750
0 0.347742 0.539472 0.045341 0.064250 1.000000 0.078638
0 0.317195 0.104016 0.034198 0.034868 1.000000 0.048839
0 0.220750 0.474829 0.055716 0.105778 1.000000 0.119555
0 0.278386 0.713810 0.061095 0.067385 1.000000 0.090958
0 0.132181 0.552008 0.026129 0.039178 1.000000 0.047091
0 0.733142 0.249951 0.051489 0.042311 1.000000 0.066643
0 0.205956 0.127130 0.063016 0.071694 1.000000 0.095452
0 0.413449 0.131636 0.054563 0.050930 1.000000 0.074639
0 0.682421 0.650539 0.036119 0.029383 1.000000 0.046561
0 0.253218 0.145348 0.040730 0.046229 1.000000 0.061612
0 0.639770 0.454457 0.070702 0.087757 1.000000 0.112694
0 0.462440 0.186288 0.058790 0.074829 1.000000 0.095161
0 0.483382 0.381195 0.123727 0.112830 1.000000 0.167449
0 0.091066 0.329873 0.053026 0.066602 1.000000 0.085132
0 0.352546 0.136925 0.035735 0.037218 1.000000 0.051597
0 0.225745 0.059550 0.041114 0.048580 1.000000 0.063643
0 0.035158 0.618414 0.069549 0.103820 1.000000 0.124963
0 0.312200 0.160822 0.050336 0.073262 1.000000 0.088887
0 0.321230 0.577473 0.049183 0.058766 1.000000 0.076632
0 0.203842 0.658571 0.087992 0.100294 1.000000 0.133422
0 0.391931 0.598629 0.104515 0.090108 1.000000 0.137996
0 0.305668 0.499903 0.084150 0.076004 1.000000 0.113392
0 0.634391 0.632909 0.087608 0.074045 1.000000 0.114707
0 0.680115 0.695984 0.087608 0.057590 1.000000 0.104842
0 0.103170 0.469148 0.086455 0.066210 1.000000 0.108895
0 0.124880 0.630167 0.117579 0.114006 1.000000 0.163775
0 0.097982 0.154162 0.046110 0.046621 1.000000 0.065571
0 0.372910 0.126151 0.024976 0.019589 1.000000 0.031741
0 0.457061 0.122821 0.031124 0.032517 1.000000 0.045012
0 0.403266 0.173751 0.058790 0.059942 1.000000 0.083960
0 0.529491 0.323800 0.033045 0.033301 1.000000 0.046914
0 0.137560 0.515181 0.051489 0.033693 1.000000 0.061533
0 0.209990 0.593536 0.021134 0.019589 1.000000 0.028816
0 0.449183 0.632126 0.028434 0.037218 1.000000 0.046837
0 0.738329 0.286191 0.019597 0.044270 1.000000 0.048414
