0 0.305029 0.373589 0.060735 0.082618 1.000000 0.102540
0 0.322437 0.425282 0.009671 0.010835 1.000000 0.014524
0 0.341393 0.415801 0.009671 0.013544 1.000000 0.016642
0 0.340619 0.431151 0.020503 0.011738 1.000000 0.023626
0 0.368665 0.441309 0.013926 0.038374 1.000000 0.040823
0 0.355319 0.452596 0.005802 0.005869 1.000000 0.008253
0 0.357833 0.447404 0.003869 0.003612 1.000000 0.005293
0 0.355319 0.439955 0.004255 0.005869 1.000000 0.007249
0 0.309091 0.470654 0.082786 0.079910 1.000000 0.115061
0 0.353772 0.489841 0.005802 0.005418 1.000000 0.007938
0 0.307350 0.523250 0.043714 0.034311 1.000000 0.055571
0 0.273888 0.520316 0.025532 0.043792 1.000000 0.050691
0 0.293037 0.543792 0.026693 0.013093 1.000000 0.029731
0 0.357253 0.531828 0.063056 0.065914 1.000000 0.091218
0 0.256480 0.486681 0.030174 0.052370 1.000000 0.060441
0 0.234236 0.483747 0.022050 0.064560 1.000000 0.068222
0 0.214313 0.472912 0.026306 0.047404 1.000000 0.054214
0 0.235589 0.536117 0.051838 0.053725 1.000000 0.074656
0 0.262089 0.566591 0.011992 0.013544 1.000000 0.018090
0 0.270793 0.557110 0.003869 0.004514 1.000000 0.005945
0 0.278917 0.557336 0.003094 0.003160 1.000000 0.004423
0 0.283753 0.573588 0.007350 0.005869 1.000000 0.009406
0 0.389941 0.393905 0.027079 0.032957 1.000000 0.042655
0 0.186460 0.444244 0.062670 0.075846 1.000000 0.098388
0 0.190909 0.490745 0.069246 0.050564 1.000000 0.085742
0 0.182978 0.527539 0.020116 0.024830 1.000000 0.031956
0 0.198839 0.538826 0.017795 0.014898 1.000000 0.023208
0 0.209284 0.539955 0.003094 0.005418 1.000000 0.006239
0 0.212185 0.541986 0.003482 0.003160 1.000000 0.004702
0 0.213153 0.547178 0.006963 0.008126 1.000000 0.010702
0 0.197292 0.529796 0.005416 0.004966 1.000000 0.007348
0 0.205996 0.530925 0.007350 0.008126 1.000000 0.010957
0 0.117988 0.512415 0.039458 0.023476 1.000000 0.045914
0 0.079110 0.516704 0.011992 0.012190 1.000000 0.017100
0 0.155319 0.522348 0.011992 0.009932 1.000000 0.015571
0 0.087234 0.468397 0.028240 0.024830 1.000000 0.037604
0 0.123404 0.399549 0.091296 0.133634 1.000000 0.161843
0 0.148162 0.469300 0.006963 0.008578 1.000000 0.011048
0 0.107157 0.474717 0.006963 0.007675 1.000000 0.010363
0 0.034816 0.448081 0.019342 0.020316 1.000000 0.028051
0 0.040426 0.473815 0.008124 0.018510 1.000000 0.020215
0 0.035590 0.409706 0.026306 0.013995 1.000000 0.029797
0 0.040232 0.422348 0.006190 0.006772 1.000000 0.009174
0 0.045648 0.434311 0.008510 0.005418 1.000000 0.010088
0 0.012766 0.414221 0.018569 0.019413 1.000000 0.026864
0 0.005416 0.430700 0.010058 0.024379 1.000000 0.026373
0 0.046422 0.398420 0.014700 0.014898 1.000000 0.020930
0 0.007350 0.390970 0.013926 0.026185 1.000000 0.029658
0 0.033269 0.363205 0.025532 0.020316 1.000000 0.032629
0 0.013540 0.368171 0.019342 0.018510 1.000000 0.026772
0 0.056673 0.359142 0.006577 0.004966 1.000000 0.008241
0 0.027659 0.523024 0.023598 0.045598 1.000000 0.051343
0 0.013153 0.491648 0.016247 0.065011 1.000000 0.067011
0 0.008898 0.578104 0.006963 0.010384 1.000000 0.012503
0 0.010058 0.597291 0.008510 0.011738 1.000000 0.014499
0 0.020116 0.584198 0.017795 0.055982 1.000000 0.058742
0 0.064603 0.556433 0.004642 0.009481 1.000000 0.010556
0 0.061702 0.575395 0.004255 0.010384 1.000000 0.011222
0 0.066538 0.532054 0.003869 0.005869 1.000000 0.007029
0 0.104062 0.566365 0.058801 0.089842 1.000000 0.107373
0 0.174855 0.573588 0.101354 0.096162 1.000000 0.139713
0 0.408510 0.451016 0.064990 0.073138 1.000000 0.097841
0 0.483559 0.439052 0.067311 0.090745 1.000000 0.112984
0 0.517601 0.470429 0.010832 0.012641 1.000000 0.016647
0 0.535397 0.470880 0.023985 0.021670 1.000000 0.032325
0 0.445261 0.552596 0.063443 0.047855 1.000000 0.079468
0 0.515861 0.523476 0.058414 0.085327 1.000000 0.103406
0 0.435009 0.518961 0.007350 0.007675 1.000000 0.010627
0 0.461121 0.517607 0.005416 0.006772 1.000000 0.008671
0 0.547001 0.369074 0.089749 0.160271 1.000000 0.183689
0 0.629013 0.387810 0.095165 0.122799 1.000000 0.155358
0 0.603481 0.477201 0.053385 0.055982 1.000000 0.077355
0 0.547776 0.502032 0.005416 0.005418 1.000000 0.007661
0 0.544681 0.527539 0.005416 0.004966 1.000000 0.007348
0 0.542940 0.484198 0.007350 0.005869 1.000000 0.009406
0 0.557253 0.484876 0.008898 0.014447 1.000000 0.016967
0 0.531915 0.456659 0.006963 0.008578 1.000000 0.011048
0 0.550290 0.460948 0.004255 0.007223 1.000000 0.008383
0 0.561702 0.468397 0.002321 0.004063 1.000000 0.004679
0 0.562669 0.482844 0.004255 0.004063 1.000000 0.005884
0 0.559961 0.479458 0.002708 0.004514 1.000000 0.005264
0 0.548936 0.494582 0.007737 0.006772 1.000000 0.010282
0 0.613926 0.529345 0.042553 0.053725 1.000000 0.068535
0 0.588975 0.553272 0.062282 0.087133 1.000000 0.107104
0 0.645260 0.518736 0.016247 0.012641 1.000000 0.020585
0 0.649516 0.548532 0.024758 0.034311 1.000000 0.042311
0 0.654352 0.529571 0.007350 0.007223 1.000000 0.010305
0 0.662669 0.535665 0.011606 0.008578 1.000000 0.014431
0 0.650870 0.509932 0.004255 0.004966 1.000000 0.006540
0 0.670986 0.531376 0.005029 0.008126 1.000000 0.009557
0 0.631721 0.506997 0.010058 0.008126 1.000000 0.012931
0 0.699806 0.515801 0.010832 0.007675 1.000000 0.013276
0 0.681044 0.483747 0.017408 0.014898 1.000000 0.022913
