0 0.567890 0.387512 0.011272 0.011353 1.000000 0.015999
0 0.199317 0.407191 0.011272 0.010596 1.000000 0.015471
0 0.771989 0.491013 0.007515 0.014002 1.000000 0.015891
0 0.448163 0.346074 0.012980 0.010974 1.000000 0.016998
0 0.281298 0.596217 0.014005 0.019300 1.000000 0.023846
0 0.103672 0.642385 0.013322 0.010218 1.000000 0.016789
0 0.639623 0.678336 0.009223 0.010218 1.000000 0.013764
0 0.709478 0.458279 0.006149 0.008325 1.000000 0.010350
0 0.107941 0.378430 0.015030 0.009082 1.000000 0.017561
0 0.175747 0.692527 0.005807 0.009839 1.000000 0.011425
0 0.796242 0.493851 0.006149 0.007569 1.000000 0.009751
0 0.687446 0.561022 0.011272 0.014002 1.000000 0.017976
0 0.630059 0.699150 0.009223 0.007190 1.000000 0.011694
0 0.693082 0.616274 0.021178 0.020814 1.000000 0.029694
0 0.681298 0.483633 0.006490 0.007569 1.000000 0.009970
0 0.504355 0.266225 0.009906 0.010218 1.000000 0.014231
0 0.668146 0.143615 0.012297 0.011731 1.000000 0.016995
0 0.679418 0.515989 0.012297 0.014002 1.000000 0.018635
0 0.276686 0.635762 0.011614 0.013623 1.000000 0.017902
0 0.431596 0.429518 0.014005 0.016651 1.000000 0.021758
0 0.005636 0.262441 0.008540 0.023841 1.000000 0.025324
0 0.671903 0.380322 0.023911 0.018165 1.000000 0.030028
0 0.115969 0.607002 0.011956 0.017408 1.000000 0.021118
0 0.780016 0.211164 0.011272 0.008325 1.000000 0.014014
0 0.377455 0.485525 0.009564 0.015894 1.000000 0.018550
0 0.435184 0.673984 0.008198 0.009082 1.000000 0.012235
0 0.605977 0.701230 0.012297 0.016651 1.000000 0.020700
0 0.416225 0.205109 0.012639 0.008325 1.000000 0.015134
0 0.493766 0.263388 0.007857 0.010596 1.000000 0.013191
0 0.398633 0.453359 0.013664 0.016651 1.000000 0.021539
0 0.311870 0.084579 0.006832 0.014759 1.000000 0.016263
0 0.381554 0.680795 0.011614 0.007569 1.000000 0.013862
0 0.214859 0.642006 0.006832 0.007947 1.000000 0.010480
0 0.037575 0.267550 0.012980 0.025733 1.000000 0.028822
0 0.780699 0.422517 0.017421 0.016273 1.000000 0.023839
0 0.738172 0.650710 0.015030 0.012488 1.000000 0.019541
0 0.408710 0.121287 0.011272 0.010974 1.000000 0.015732
0 0.673099 0.122611 0.009906 0.012110 1.000000 0.015645
0 0.590093 0.503123 0.011956 0.020814 1.000000 0.024003
0 0.417250 0.188079 0.011272 0.011353 1.000000 0.015999
0 0.128266 0.134721 0.012639 0.014380 1.000000 0.019145
0 0.541588 0.421761 0.020154 0.014759 1.000000 0.024980
0 0.714944 0.390351 0.008881 0.017786 1.000000 0.019880
0 0.003928 0.353264 0.006490 0.012488 1.000000 0.014074
0 0.349103 0.177673 0.017079 0.021571 1.000000 0.027514
0 0.789922 0.362347 0.017421 0.026112 1.000000 0.031390
0 0.509479 0.398676 0.018104 0.029139 1.000000 0.034305
0 0.663022 0.489310 0.007515 0.014380 1.000000 0.016226
0 0.133390 0.383160 0.011956 0.010974 1.000000 0.016229
0 0.268317 0.469632 0.015371 0.021192 1.000000 0.026180
0 0.661998 0.656766 0.015030 0.019300 1.000000 0.024462
0 0.089496 0.098581 0.013664 0.013245 1.000000 0.019030
0 0.172331 0.681552 0.009906 0.007569 1.000000 0.012467
0 0.666267 0.607380 0.022203 0.020435 1.000000 0.030176
0 0.794022 0.441249 0.011956 0.035572 1.000000 0.037528
0 0.342612 0.557049 0.014347 0.015137 1.000000 0.020856
0 0.291204 0.651089 0.016738 0.022327 1.000000 0.027905
0 0.570964 0.547777 0.015371 0.022327 1.000000 0.027107
0 0.491545 0.361590 0.010931 0.020057 1.000000 0.022842
0 0.326388 0.788459 0.015371 0.017786 1.000000 0.023508
0 0.619128 0.594324 0.009906 0.011731 1.000000 0.015354
0 0.546541 0.645412 0.008198 0.010218 1.000000 0.013100
0 0.201025 0.689310 0.036550 0.026869 1.000000 0.045363
0 0.200683 0.343236 0.037916 0.012867 1.000000 0.040040
0 0.267805 0.168023 0.009564 0.009082 1.000000 0.013190
0 0.610418 0.314097 0.015030 0.012867 1.000000 0.019785
0 0.108283 0.042195 0.019812 0.014759 1.000000 0.024705
0 0.772502 0.162347 0.007173 0.011353 1.000000 0.013429
0 0.435696 0.566510 0.016055 0.019678 1.000000 0.025397
0 0.271392 0.197919 0.016055 0.018165 1.000000 0.024243
0 0.090521 0.497068 0.008881 0.010974 1.000000 0.014118
0 0.519726 0.551940 0.014005 0.012488 1.000000 0.018764
0 0.794363 0.414570 0.009906 0.017786 1.000000 0.020359
0 0.794363 0.549481 0.008540 0.014380 1.000000 0.016725
0 0.102818 0.134721 0.012980 0.012110 1.000000 0.017752
0 0.160717 0.661685 0.019471 0.017786 1.000000 0.026371
0 0.663022 0.717882 0.021178 0.018165 1.000000 0.027901
0 0.296498 0.056386 0.014347 0.018165 1.000000 0.023147
0 0.485226 0.119395 0.011956 0.024598 1.000000 0.027350
0 0.235354 0.116367 0.011614 0.010974 1.000000 0.015979
0 0.616908 0.574078 0.016396 0.013623 1.000000 0.021317
